,Unnamed: 0,Unnamed: 0.1,ft_uname,ft_rname,ft_commit_date,author_association,merged_status,pull_title,pull_msg,pullauthordate,pullid,ft_total_changes,ft_addns,ft_delns,commitauthordate,commitid,pullcommitsha,pullcommitmsg,repodesc,repolang
4446,37,37,kumar303,apk-signer,2014-02-06T20:55:28Z,CONTRIBUTOR,True,Hawk middleware,,2014-02-06T21:01:49Z,https://api.github.com/repos/mozilla/apk-signer/pulls/7,320.0,225.0,95.0,2014-02-06T20:55:28Z,dd7e39ea2a0f923f5839787f1144cfb321b9ce3c,dd7e39ea2a0f923f5839787f1144cfb321b9ce3c,Hawk request/response handling w/ mohawk,Mozilla's APK signing library and service (decomissioned),Python
4447,3004,3004,kumar303,apk-factory-service,2014-02-11T01:01:26Z,CONTRIBUTOR,True,view for checking APK system health,"work in progress: any thoughts? I have to think of a way to integrate this into the test suite.
",2014-02-11T01:08:09Z,https://api.github.com/repos/mozilla/apk-factory-service/pulls/45,156.0,136.0,20.0,2014-02-11T01:01:26Z,498535dee5a9df856b7a0d8413f29547114cb9a8,498535dee5a9df856b7a0d8413f29547114cb9a8,view for checking APK system health,Web service which converts Open Web Apps into native Android apps,JavaScript
4488,1333,1333,kyoshino,marketplace-stats,2013-12-18T20:37:16Z,CONTRIBUTOR,True,Add Japanese (ja) l10n,,2013-12-18T20:37:38Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/11,191.0,96.0,95.0,2013-12-18T20:37:16Z,2715f21eab8cd64e7ae81a021a5839ec226489d9,2715f21eab8cd64e7ae81a021a5839ec226489d9,Add Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4489,1329,1329,kyoshino,marketplace-stats,2014-01-11T04:50:21Z,CONTRIBUTOR,True,Update Japanese (ja) l10n,,2014-01-11T04:50:41Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/15,8.0,4.0,4.0,2014-01-11T04:50:21Z,ba7cbf54003479d53b4901d821f3aa7f90075b22,ba7cbf54003479d53b4901d821f3aa7f90075b22,Update Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4490,1328,1328,kyoshino,marketplace-stats,2014-01-15T18:04:56Z,CONTRIBUTOR,True,Update Japanese (ja) l10n,,2014-01-15T18:05:46Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/18,6.0,3.0,3.0,2014-01-15T18:04:56Z,85a1c91b611219bc7b344a431e24f946fdd3e541,85a1c91b611219bc7b344a431e24f946fdd3e541,Update Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4491,1320,1320,kyoshino,marketplace-stats,2014-02-13T09:19:11Z,CONTRIBUTOR,True,Update Japanese (ja) l10n,,2014-02-13T09:19:41Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/25,24.0,12.0,12.0,2014-02-13T09:19:11Z,787b322bf0786f82d50e69bbc15479ca62bdf583,787b322bf0786f82d50e69bbc15479ca62bdf583,Update Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4492,1318,1318,kyoshino,marketplace-stats,2014-02-21T05:22:22Z,CONTRIBUTOR,True,Update Japanese (ja) l10n,,2014-02-21T05:23:15Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/31,16.0,8.0,8.0,2014-02-21T05:22:22Z,e2140117c31142bc915aa734cd6d9ea776a58ad0,e2140117c31142bc915aa734cd6d9ea776a58ad0,Update Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4493,1314,1314,kyoshino,marketplace-stats,2014-04-23T16:37:22Z,CONTRIBUTOR,True,Update Japanese (ja) l10n,,2014-04-23T16:38:01Z,https://api.github.com/repos/mozilla/marketplace-stats/pulls/35,20.0,10.0,10.0,2014-04-23T16:37:22Z,70d32f17d63d3c95f7bf5a19c10078072f425bb6,70d32f17d63d3c95f7bf5a19c10078072f425bb6,Update Japanese (ja) l10n,Statistics dashboard for the Firefox Marketplace,CSS
4494,1268,1268,kyoshino,mozhacks-2013,2014-05-08T10:58:27Z,CONTRIBUTOR,True,Fix Bug 1007201 - Privacy policy link should update on hacks.mozilla.org,,2014-05-08T10:59:08Z,https://api.github.com/repos/mozilla/mozhacks-2013/pulls/32,6.0,3.0,3.0,2014-05-08T10:58:27Z,c4670d845cd3535f08b2fe1966fcfdc52e6659b4,c4670d845cd3535f08b2fe1966fcfdc52e6659b4,Fix Bug 1007201 - Privacy policy link should update on hacks.mozilla.org,The old/classic hacks.mozilla.org WordPress theme. New theme at https://github.com/potch/hax,PHP
4495,2199,2199,kyoshino,funfactory,2014-11-19T17:43:21Z,CONTRIBUTOR,True,Add canonical locale mapping for Bug 1101261,,2014-11-19T04:56:04Z,https://api.github.com/repos/mozilla/funfactory/pulls/60,28.0,24.0,4.0,2014-11-19T17:43:21Z,626f878ce5a50473771d8fd186aa2bd5d3f2ffad,626f878ce5a50473771d8fd186aa2bd5d3f2ffad,Add canonical locale mapping for Bug 1101261,"The library to power Playdoh, Mozilla's Django template.  File issues in playdoh:",Python
4496,2198,2198,kyoshino,funfactory,2014-11-19T17:49:22Z,CONTRIBUTOR,True,Fix test errors,"The tests passed locally with the `tox` command.
",2014-11-20T20:00:58Z,https://api.github.com/repos/mozilla/funfactory/pulls/61,42.0,23.0,19.0,2014-11-19T17:49:22Z,dd118bbdec65c5e7eff5f8d5caeb5dd9fbd25b17,dd118bbdec65c5e7eff5f8d5caeb5dd9fbd25b17,Fix test errors,"The library to power Playdoh, Mozilla's Django template.  File issues in playdoh:",Python
4497,2227,2227,kyoshino,One-Mozilla-blog,2016-10-07T14:49:24Z,CONTRIBUTOR,True,Fix Bug 1279110 - Create a WordPress theme for Firefox Nightly,"@craigcook r?

Demo server: https://carlton.britegrid.com/
",2016-10-05T16:48:45Z,https://api.github.com/repos/mozilla/One-Mozilla-blog/pulls/52,566.0,566.0,0.0,2016-10-07T14:49:24Z,cf1e23a8fda853a1f63c2e4d97beaa7c6ca5bb7a,cf1e23a8fda853a1f63c2e4d97beaa7c6ca5bb7a,Fix Bug 1279110 - Create a WordPress theme for Firefox Nightly,A universal WordPress theme for Mozilla blogs,PHP
4501,7465,7465,lasr21,devroadshow2017,2017-07-10T03:29:58Z,CONTRIBUTOR,True,update index and README with Mexico dates and venues,Update info for Mexico dates :),2017-07-10T03:30:56Z,https://api.github.com/repos/mozilla/devroadshow2017/pulls/5,8.0,6.0,2.0,2017-07-10T03:29:58Z,cd68587f325981baf9845501dd4726d5f7b9e68e,cd68587f325981baf9845501dd4726d5f7b9e68e,update index and README with Mexico dates and venues,Mozilla's Developer Roadshow 2017,HTML
4502,3598,3598,lazyparser,arewefastyet,2013-10-12T02:18:52Z,CONTRIBUTOR,True,Add support for pulling from git repos.,"This pull request adds support for git.
",2013-10-12T02:22:56Z,https://api.github.com/repos/mozilla/arewefastyet/pulls/14,16.0,16.0,0.0,2013-10-12T02:18:52Z,e7e39f0c0edf8b7274d592ef2ccf20e061293001,e7e39f0c0edf8b7274d592ef2ccf20e061293001,Add support for pulling from git repos.,"NOT MAINTAINED ANYMORE! New project is located on https://github.com/mozilla-frontend-infra/js-perf-dashboard -- AreWeFastYet is a set of tools used for benchmarking the major browser's JavaScript virtual machines against each other, as well as reporting the results on a website as insightful graphs showing the evolution of performance over time.",JavaScript
4503,3597,3597,lazyparser,arewefastyet,2013-10-12T02:42:54Z,CONTRIBUTOR,True,Add .gitignore to avoid committing unnecessary files.,"Just for convenience.
Feel free to close this PR if you think it is not necessary. :-)
",2013-10-12T02:46:35Z,https://api.github.com/repos/mozilla/arewefastyet/pulls/15,5.0,5.0,0.0,2013-10-12T02:42:54Z,835f63d47b3a1fb2c7ebaea20dcc818776600664,835f63d47b3a1fb2c7ebaea20dcc818776600664,Add .gitignore to avoid committing unnecessary files.,"NOT MAINTAINED ANYMORE! New project is located on https://github.com/mozilla-frontend-infra/js-perf-dashboard -- AreWeFastYet is a set of tools used for benchmarking the major browser's JavaScript virtual machines against each other, as well as reporting the results on a website as insightful graphs showing the evolution of performance over time.",JavaScript
4504,5228,5228,leibovic,fennec-search,2014-07-15T18:45:59Z,COLLABORATOR,True,Bug 1038789 - Add clear button to search bar,,2014-07-15T18:51:02Z,https://api.github.com/repos/mozilla/fennec-search/pulls/22,30.0,26.0,4.0,2014-07-15T18:45:59Z,1ed496e3b2ea46faae474d9728dd50d5de256aab,1ed496e3b2ea46faae474d9728dd50d5de256aab,Bug 1038789 - Add clear button to search bar,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4505,5227,5227,leibovic,fennec-search,2014-07-15T23:23:12Z,COLLABORATOR,True,Bug 1035341 - Use OpenSearch for autocomplete suggestions,"Opening a pull request to gather feedback while I work on this.
",2014-07-15T23:26:18Z,https://api.github.com/repos/mozilla/fennec-search/pulls/23,47586.0,259.0,47327.0,2014-07-15T23:23:12Z,b1f3ff7fd034cb3e623db8896badc11019d11b4b,b1f3ff7fd034cb3e623db8896badc11019d11b4b,Bug 1035341 - Use OpenSearch for autocomplete suggestions,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4506,5223,5223,leibovic,fennec-search,2014-07-17T17:19:53Z,COLLABORATOR,True,Bug 1022102 - Polish search bar interaction and styling,"This includes the changes for bug 1040198, although it modifies some stuff on top of that. I'll need to clean up these commits.
",2014-07-17T22:39:18Z,https://api.github.com/repos/mozilla/fennec-search/pulls/27,298.0,143.0,155.0,2014-07-17T17:19:53Z,2894adc8ea9ec1ef436b2d4eff5754f375d7f539,2894adc8ea9ec1ef436b2d4eff5754f375d7f539,Bug 1022102 - Polish search bar interaction and styling. r=eedens,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4507,5221,5221,leibovic,fennec-search,2014-07-18T23:01:58Z,COLLABORATOR,True,Bug 1029682 - Style search term match in search suggestions,"Based on top of my work for bug 1022102.
",2014-07-18T23:32:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/28,92.0,23.0,69.0,2014-07-18T23:01:58Z,dba3d3ddc41912072709c94b3fd775a82af8f50e,dba3d3ddc41912072709c94b3fd775a82af8f50e,Bug 1029682 - (Part 1) Remove AutoCompleteRowView,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4508,5222,5222,leibovic,fennec-search,2014-07-18T23:31:06Z,COLLABORATOR,True,Bug 1029682 - Style search term match in search suggestions,"Based on top of my work for bug 1022102.
",2014-07-18T23:32:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/28,80.0,56.0,24.0,2014-07-18T23:31:06Z,a57d22dd02c580ca13c79fb740cb2069fd215a37,a57d22dd02c580ca13c79fb740cb2069fd215a37,Bug 1029682 - (Part 2) Style search term match in search suggestions,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4509,5219,5219,leibovic,fennec-search,2014-07-21T23:28:23Z,COLLABORATOR,True,Click handling fixes (bug 1041026 and bug 1041641),,2014-07-21T23:29:22Z,https://api.github.com/repos/mozilla/fennec-search/pulls/29,319.0,197.0,122.0,2014-07-21T23:28:23Z,cdc4c5aac0c3be4f16cc8aa83ea3fb54f9c3afb2,cdc4c5aac0c3be4f16cc8aa83ea3fb54f9c3afb2,Bug 1041026 - Move search bar logic into custom view. r=eedens,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4510,5218,5218,leibovic,fennec-search,2014-07-22T23:49:29Z,COLLABORATOR,True,Bug 1041738 - Style search bar and suggestions,,2014-07-23T00:00:54Z,https://api.github.com/repos/mozilla/fennec-search/pulls/30,189.0,111.0,78.0,2014-07-22T23:49:29Z,83706d8e38049159251f6518e3ebea6f73604f8b,83706d8e38049159251f6518e3ebea6f73604f8b,Bug 1041738 - Style search bar and suggestions. r=eedens,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4512,5216,5216,leibovic,fennec-search,2014-07-24T21:26:35Z,COLLABORATOR,True,Bug 1042189 - Implement interaction designs for selecting a suggestion/history item,,2014-07-24T22:00:40Z,https://api.github.com/repos/mozilla/fennec-search/pulls/32,241.0,216.0,25.0,2014-07-24T21:26:35Z,b6e86ccad0a42061ec970e9fcd7b063eec85150e,b6e86ccad0a42061ec970e9fcd7b063eec85150e,Bug 1042189 - Animation for selecting a suggestion/history item. r=eedens,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4513,5210,5210,leibovic,fennec-search,2014-07-24T23:33:58Z,COLLABORATOR,True,Bug 1043029 - Pressed style for search history/suggestion items,,2014-07-30T00:10:23Z,https://api.github.com/repos/mozilla/fennec-search/pulls/39,80.0,59.0,21.0,2014-07-24T23:33:58Z,5c2bcb59310a7d35374480e78d489bdda275d097,5c2bcb59310a7d35374480e78d489bdda275d097,Bug 1043029 - Pressed style for search history/suggestion items. r=eedens,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4514,5213,5213,leibovic,fennec-search,2014-07-25T15:07:35Z,COLLABORATOR,True,Bug 1043624 - Set correct end for SpannableString,,2014-07-25T15:10:13Z,https://api.github.com/repos/mozilla/fennec-search/pulls/34,2.0,1.0,1.0,2014-07-25T15:07:35Z,648dae0c94391ba179d1b3adbaf30a5b243f6228,648dae0c94391ba179d1b3adbaf30a5b243f6228,Bug 1043624 - Set correct end for SpannableString,Stand-alone version of the search activity that is built with Firefox for Android.,Java
4554,1457,1457,leplatrem,contribute.json,2016-07-26T19:20:25Z,CONTRIBUTOR,True,Add Firefox settings service,,2016-07-26T19:21:30Z,https://api.github.com/repos/mozilla/contribute.json/pulls/70,1.0,1.0,0.0,2016-07-26T19:20:25Z,0421502adb7cd3dabef113275d1ba506acb34489,0421502adb7cd3dabef113275d1ba506acb34489,Add Firefox settings service,A JSON schema for open-source project contribution data.,Less
4555,5102,5102,leplatrem,classify-client,2018-12-12T23:22:02Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,40.0,40.0,0.0,2018-12-12T23:22:02Z,22c58fa854ce2af2def2d4d5ebdb377331c24ced,22c58fa854ce2af2def2d4d5ebdb377331c24ced,Basic Dockerflow endpoints,An optimized version of the classify client endpoint in Normandy,Rust
4556,5101,5101,leplatrem,classify-client,2018-12-13T01:20:35Z,CONTRIBUTOR,True,Read GEOIP_DB_PATH from env (ref #4),Ref #4,2018-12-13T01:26:35Z,https://api.github.com/repos/mozilla/classify-client/pulls/12,11.0,10.0,1.0,2018-12-13T01:20:35Z,9e47898a3c0d905dbfc38a0353a303bac74aab58,9e47898a3c0d905dbfc38a0353a303bac74aab58,Read GEOIP_DB_PATH from env (ref #4),An optimized version of the classify client endpoint in Normandy,Rust
4557,5103,5103,leplatrem,classify-client,2018-12-13T09:36:15Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,373.0,193.0,180.0,2018-12-13T09:36:15Z,90b8fb3f56b8770e5f1c1dac04f2d96d7d16acfa,90b8fb3f56b8770e5f1c1dac04f2d96d7d16acfa,Split dockerflow in own module,An optimized version of the classify client endpoint in Normandy,Rust
4558,5104,5104,leplatrem,classify-client,2018-12-13T23:34:27Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,373.0,180.0,193.0,2018-12-13T23:34:27Z,c6e2f5fd0b15eda69f2f7f6c495431b403c5bd66,c6e2f5fd0b15eda69f2f7f6c495431b403c5bd66,"Revert ""Split dockerflow in own module""

This reverts commit 90b8fb3f56b8770e5f1c1dac04f2d96d7d16acfa.",An optimized version of the classify client endpoint in Normandy,Rust
4559,5105,5105,leplatrem,classify-client,2018-12-13T23:35:19Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,163.0,98.0,65.0,2018-12-13T23:35:19Z,09b072cca77e08100ca20d6635aa7b927e64faef,09b072cca77e08100ca20d6635aa7b927e64faef,Merge remote-tracking branch 'origin/master' into 3-dockerflow-views,An optimized version of the classify client endpoint in Normandy,Rust
4560,5106,5106,leplatrem,classify-client,2018-12-13T23:41:28Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,28.0,18.0,10.0,2018-12-13T23:41:28Z,fbebda91bd284dad82829fab05c3a2ffc8726908,fbebda91bd284dad82829fab05c3a2ffc8726908,WIP Check that geoIP is loaded,An optimized version of the classify client endpoint in Normandy,Rust
4561,5107,5107,leplatrem,classify-client,2018-12-14T14:52:05Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,10.0,2.0,8.0,2018-12-14T14:52:05Z,59ef15dbfe5ad819bfde91fc354efc09ed08b615,59ef15dbfe5ad819bfde91fc354efc09ed08b615,Use simple IPv4 in heartbeat,An optimized version of the classify client endpoint in Normandy,Rust
4562,5108,5108,leplatrem,classify-client,2018-12-17T10:51:28Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,16.0,10.0,6.0,2018-12-17T10:51:28Z,097c68d68600827cd42f46d9e12177c6d0102df2,097c68d68600827cd42f46d9e12177c6d0102df2,Fix heartbeat response when GeoIP DB is missing,An optimized version of the classify client endpoint in Normandy,Rust
4563,5109,5109,leplatrem,classify-client,2018-12-17T11:12:53Z,CONTRIBUTOR,True,Add Dockerflow views (ref #3),Ref #3,2018-12-13T01:24:48Z,https://api.github.com/repos/mozilla/classify-client/pulls/11,6.0,5.0,1.0,2018-12-17T11:12:53Z,c95c7ce02305bd343498945fdfddd325cfb37cb7,c95c7ce02305bd343498945fdfddd325cfb37cb7,Check that 1.2.3.4 maps to US,An optimized version of the classify client endpoint in Normandy,Rust
4590,7050,7050,linacambridge,dogear,2018-08-07T05:47:33Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,684.0,471.0,213.0,2018-08-07T05:47:33Z,37b1f35addc2b4d88d4ad9fac2cf7d50bc7cd5e7,37b1f35addc2b4d88d4ad9fac2cf7d50bc7cd5e7,Implement `Tree`.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4591,7051,7051,linacambridge,dogear,2018-08-07T06:26:45Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,151.0,54.0,97.0,2018-08-07T06:26:45Z,232b58f48efb35f7ed7762dc3b24fd90f733b604,232b58f48efb35f7ed7762dc3b24fd90f733b604,Fix up doc comments and nits.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4592,7052,7052,linacambridge,dogear,2018-08-07T06:27:53Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,133.0,133.0,0.0,2018-08-07T06:27:53Z,36a1db691dab5363019516fa734c9f67f3b55b08,36a1db691dab5363019516fa734c9f67f3b55b08,Add a test for complex orphaning.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4593,7053,7053,linacambridge,dogear,2018-08-10T08:00:27Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,4.0,0.0,4.0,2018-08-10T08:00:27Z,edc69b4c7e7303348481013c2fe0a2db3e9e3705,edc69b4c7e7303348481013c2fe0a2db3e9e3705,Remove unused `lazy_static` dependency.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4594,7054,7054,linacambridge,dogear,2018-08-10T08:01:07Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,33.0,0.0,33.0,2018-08-10T08:01:07Z,1cc30e5e59c0f935a3d568f03a7fd72e72bbda30,1cc30e5e59c0f935a3d568f03a7fd72e72bbda30,"Remove special handling for roots.

It's easier to enforce that user content roots aren't moved when
buffering incoming records, instead of special-casing roots in
the merger to always prefer the local structure.",Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4595,7055,7055,linacambridge,dogear,2018-08-10T08:14:59Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,339.0,337.0,2.0,2018-08-10T08:14:59Z,a100d3c03f580fc96e076dd6b7ed8c10ea78358e,a100d3c03f580fc96e076dd6b7ed8c10ea78358e,Port remaining structure change tests.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4596,7056,7056,linacambridge,dogear,2018-08-10T08:22:01Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,1.0,0.0,1.0,2018-08-10T08:22:01Z,fad717bbec60615ed5b9775b3858b5df0913ad9d,fad717bbec60615ed5b9775b3858b5df0913ad9d,"Disable rustfmt checking on Travis.

`indent_style = ""Visual""` tends to switch between styles. See
rust-lang-nursery/rustfmt#2496.",Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4597,7057,7057,linacambridge,dogear,2018-08-13T23:54:00Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,130.0,71.0,59.0,2018-08-13T23:54:00Z,ae6bcdfb2fec4faaf4a3251e15c6fcedf2aeb6d6,ae6bcdfb2fec4faaf4a3251e15c6fcedf2aeb6d6,Remove `ContentDupeKey` and use an enum for `Content` instead.,Firefox Sync's bookmark tree merging algorithm. 📚,Rust
4598,7058,7058,linacambridge,dogear,2018-08-14T00:21:28Z,CONTRIBUTOR,True,First working merge,"It's a Rusty bookmark party! 🎉 📚 🔖 🦀 

* Implement `Tree::insert`.
* Overhaul the `Tree` interface. I played around with going a step further and making the tree generic for the item and GUID type, instead of restricting to just `Item` and `String`...but that got unwieldy with `&str` vs. `String`, and then I added `Eq`, which needed yet another trait bound. 😕 At that point, it didn't seem worthwhile.
* Simplify `MergedNode`. We can use the `ValueState` enum to store the preferred node, and statically assert that, for example, we don't have a `Local` state without a local node. ✨ 
* Clean up comments that still mention Places, and fix some review nits.
* Add a test for the (in)famous ""add to folder on one side, delete folder on the other"" scenario. 😄

@thomcc, it would be great if you could take a look when you have cycles. Thanks!",2018-08-07T07:39:43Z,https://api.github.com/repos/mozilla/dogear/pulls/1,29.0,14.0,15.0,2018-08-14T00:21:28Z,b617eadd76f4b322a03f634f510ee6d8905b3042,b617eadd76f4b322a03f634f510ee6d8905b3042,"Remove unnecessary use of `Box`, since `Vec` is heap-allocated.",Firefox Sync's bookmark tree merging algorithm. 📚,Rust
